TierNo,ClusterNo,ProjectNo,Longtitude,Latitude,Projects_Included
1,1,9,5.959,51.02822222222222,1,2,3,5,11,14,18,19,20
1,2,2,121.4993465,31.207005000000002,8,47
1,3,2,139.74650000000003,35.67,9,10
1,4,2,-75.3125,39.999,12,13
1,5,2,121.0183295,14.58234,16,53
1,6,23,105.33433000000002,-0.8500764347826086,17,25,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,51,52,54,55
1,7,2,28.0715,-26.063499999999998,22,23
1,8,2,89.38312450000001,23.195692,45,46
